824.84
825.021
825.4247
825.81
825.8581
825.77
825.79
825.27
825.0949
825.1795
825.4
825.47
825.45
825.76
825.76
825.73
825.7401
825.43
825.52
825.58
825.6
825.25
825.28
825.1
825.15
825.13
825.3799
824.8199
824.96
824.96
